StudyID;UserID;Age;Gender;PlayingHand;TargetSize;TargetDistance;ColliderSize;HitType;TargetID;RoundID;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TouchX;TouchY;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;TouchDeltaX;TouchDeltaY;Repetition;Delay;TargetCombination;DominantEye;LongNails;MistakeOccured;Clockwise;DominantHand;TouchID;Outset;Goal;CrossTargets
StudyID;UserID;Age;Gender;PlayingHand;TargetSize;TargetDistance;ColliderSize;HitType;TargetID;;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;;;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;;;;Delay;TargetCombination;DominantEye;LongNails;MistakeOccured;;DominantHand;TouchID;Outset;Goal;CrossTargets
11;6;20;M;L;6;-1;18;Outset;8;;59.61865;59.68506;2.602539;58.52121;53.10909;;;57.15;55.61061;-1.371212;2.501518;-1.371212;2.501518;0.06640625;;;;1;WE;L;No;No;;L;24;W;E;True
11;6;20;M;L;6;40.00001;18;Center;8;;60.2583;60.33203;0.6396484;98.52122;53.10909;;;96.98181;51.76212;-1.539406;-1.34697;-1.539406;-1.34697;0.07373047;;;;1;WE;L;No;No;;L;25;W;E;True
11;6;20;M;L;6;39.99999;18;Goal;8;;60.77832;60.87988;0.5200195;138.5212;53.10909;;;139.5076;51.37727;0.9863586;-1.731819;0.9863586;-1.731819;0.1015625;;;;1;WE;L;No;No;;L;26;W;E;True
11;6;20;M;L;6;-1;18;Outset;9;;62.74072;62.7959;1.962402;98.52122;93.10909;;;98.13636;91.97878;-0.3848572;-1.130302;-0.3848572;-1.130302;0.05517578;;;;1;NE;L;No;No;;L;27;N;E;True
11;6;20;M;L;6;40;18;Center;9;;63.38281;63.48779;0.6420898;98.52122;53.10909;;;102.3697;55.99546;3.84848;2.886368;3.84848;2.886368;0.1049805;;;;1;NE;L;No;No;;L;28;N;E;True
11;6;20;M;L;6;39.99999;18;Goal;9;;63.92627;64.00098;0.543457;138.5212;53.10909;;;140.2773;52.14697;1.756073;-0.9621201;1.756073;-0.9621201;0.07470703;;;;1;NE;L;No;No;;L;29;N;E;True
11;6;20;M;L;6;-1;18;Outset;10;;65.87451;65.95605;1.948242;58.52121;53.10909;;;64.49459;51.95454;5.748482;-1.154545;5.973381;-1.154545;0.08154297;;;;1;WE;L;No;No;;L;30;W;E;True
11;6;20;M;L;6;40.00001;18;Center;10;;66.41699;66.53174;0.5424805;98.52122;53.10909;;;100.87;49.6256;1.92424;-3.27121;2.348808;-3.483494;0.1147461;;;;1;WE;L;No;No;;L;31;W;E;True
11;6;20;M;L;6;39.99999;18;Goal;10;;67.02051;67.0918;0.6035156;138.5212;53.10909;;;137.7758;49.26061;-0.7454529;-3.84848;-0.7454529;-3.84848;0.07128906;;;;1;WE;L;No;No;;L;32;W;E;True
11;6;20;M;L;6;-1;18;Outset;11;;68.80469;68.89551;1.78418;98.52122;13.10909;;;98.88095;13.63701;0.5772705;0.7454548;0.3597336;0.5279207;0.09082031;;;;1;SN;L;No;No;;L;33;S;N;True
11;6;20;M;L;6;40;18;Center;11;;69.26904;69.37061;0.4643555;98.52122;53.10909;;;100.0606;48.49091;1.539391;-4.618183;1.539391;-4.618183;0.1015625;;;;1;SN;L;No;No;;L;34;S;N;True
11;6;20;M;L;6;40;18;Goal;11;;69.74658;69.82129;0.4775391;98.52122;93.10909;;;98.71364;92.55606;0.192421;-0.5530243;0.192421;-0.5530243;0.07470703;;;;1;SN;L;No;No;;L;35;S;N;True
11;6;20;M;L;6;-1;18;Outset;12;;71.53027;71.64941;1.783691;98.52122;13.10909;;;101.7924;13.08485;3.27121;-0.02424335;3.27121;-0.02424335;0.1191406;;;;1;SN;L;No;No;;L;36;S;N;True
11;6;20;M;L;6;40;18;Center;12;;71.93506;72.00635;0.4047852;98.52122;53.10909;;;99.67576;56.95758;1.154541;3.848488;1.154541;3.848488;0.07128906;;;;1;SN;L;No;No;;L;37;S;N;True
11;6;20;M;L;6;40;18;Goal;12;;72.30029;72.35059;0.3652344;98.52122;93.10909;;;100.1568;92.74849;1.346962;-0.3605957;1.635597;-0.3605957;0.05029297;;;;1;SN;L;No;No;;L;38;S;N;True
11;6;20;M;L;6;-1;18;Outset;13;;73.95313;74.04785;1.652832;138.5212;53.10909;;;137.3909;52.33939;-1.130295;-0.7696991;-1.130295;-0.7696991;0.09472656;;;;1;EN;L;No;No;;L;39;E;N;True
11;6;20;M;L;6;39.99999;18;Center;13;;74.36719;74.4585;0.4140625;98.52122;53.10909;;;101.2151;49.26061;2.693932;-3.84848;2.693932;-3.84848;0.09130859;;;;1;EN;L;No;No;;L;40;E;N;True
11;6;20;M;L;6;40;18;Goal;13;;74.7666;74.8374;0.3994141;98.52122;93.10909;;;101.0227;94.86515;2.501511;1.756065;2.501511;1.756065;0.07080078;;;;1;EN;L;No;No;;L;41;E;N;True
11;6;20;M;L;6;-1;18;Outset;14;;76.4834;76.55566;1.716797;98.52122;13.10909;;;99.29091;18.08788;0.7696915;4.978786;0.7696915;4.978786;0.07226563;;;;1;SN;L;No;No;;L;42;S;N;True
11;6;20;M;L;6;40;18;Center;14;;76.94531;77.01611;0.4619141;98.52122;53.10909;;;100.6559;57.15;1.92424;4.040909;2.134674;4.040909;0.07080078;;;;1;SN;L;No;No;;L;43;S;N;True
11;6;20;M;L;6;40;18;Goal;14;;77.33008;77.38477;0.3847656;98.52122;93.10909;;;101.1143;92.55606;2.116661;-0.5530243;2.593079;-0.5530243;0.0546875;;;;1;SN;L;No;No;;L;44;S;N;True
11;6;20;M;L;6;-1;18;Outset;15;;79.25;79.31152;1.919922;58.52121;53.10909;;;57.34242;54.26364;-1.178787;1.154549;-1.178787;1.154549;0.06152344;;;;1;WS;L;No;No;;L;45;W;S;True
11;6;20;M;L;6;40.00001;18;Center;15;;79.73877;79.85645;0.4887695;98.52122;53.10909;;;102.3697;56.3803;3.84848;3.271214;3.84848;3.271214;0.1176758;;;;1;WS;L;No;No;;L;46;W;S;True
11;6;20;M;L;6;40;18;Goal;15;;80.2998;80.35547;0.5610352;98.52122;13.10909;;;96.78939;14.81667;-1.731827;1.707575;-1.731827;1.707575;0.05566406;;;;1;WS;L;No;No;;L;47;W;S;True
11;6;20;M;L;6;-1;18;Outset;16;;82.06641;82.13379;1.766602;98.52122;93.10909;;;98.13636;92.94091;-0.3848572;-0.1681747;-0.3848572;-0.1681747;0.06738281;;;;1;NW;L;No;No;;L;48;N;W;True
11;6;20;M;L;6;40;18;Center;16;;82.44189;82.51367;0.3754883;98.52122;53.10909;;;100.6379;51.95454;2.116661;-1.154545;2.116661;-1.154545;0.07177734;;;;1;NW;L;No;No;;L;49;N;W;True
11;6;20;M;L;6;40.00001;18;Goal;16;;82.82373;82.88867;0.3818359;58.52121;53.10909;;;56.3803;50.99242;-2.140907;-2.116665;-2.140907;-2.116665;0.06494141;;;;1;NW;L;No;No;;L;50;N;W;True
11;6;20;M;L;6;-1;18;Outset;17;;84.4834;84.58057;1.659668;98.52122;93.10909;;;101.6;92.17121;3.078781;-0.9378738;3.078781;-0.9378738;0.09716797;;;;1;NW;L;No;No;;L;51;N;W;True
11;6;20;M;L;6;40;18;Center;17;;84.90723;84.97803;0.4238281;98.52122;53.10909;;;102.7208;50.41515;4.425758;-2.693939;4.199631;-2.693939;0.07080078;;;;1;NW;L;No;No;;L;52;N;W;True
11;6;20;M;L;6;40.00001;18;Goal;17;;85.34668;85.39648;0.4394531;58.52121;53.10909;;;59.07424;54.26364;0.5530281;1.154549;0.5530281;1.154549;0.04980469;;;;1;NW;L;No;No;;L;53;N;W;True
11;6;20;M;L;6;-1;18;Outset;18;;87.04736;87.12207;1.700684;138.5212;53.10909;;;137.9346;50.25629;-0.360611;-3.078785;-0.5865936;-2.852802;0.07470703;;;;1;ES;L;No;No;;L;54;E;S;True
11;6;20;M;L;6;39.99999;18;Center;18;;87.54297;87.59814;0.4956055;98.52122;53.10909;;;104.2939;56.3803;5.77272;3.271214;5.77272;3.271214;0.05517578;;;;1;ES;L;No;No;;L;55;E;S;True
11;6;20;M;L;6;40;18;Goal;18;;88.0083;88.06104;0.465332;98.52122;13.10909;;;97.55909;13.4697;-0.9621277;0.3606052;-0.9621277;0.3606052;0.05273438;;;;1;ES;L;No;No;;L;56;E;S;True
11;6;20;M;L;6;-1;18;Outset;19;;89.84473;89.92773;1.836426;58.52121;53.10909;;;61.57576;56.3803;3.05455;3.271214;3.05455;3.271214;0.08300781;;;;1;WW;L;No;No;;L;57;W;W;True
11;6;20;M;L;6;40.00001;18;Center;19;;90.30518;90.39502;0.4604492;98.52122;53.10909;;;102.947;49.06818;4.425758;-4.040909;4.425758;-4.040909;0.08984375;;;;1;WW;L;No;No;;L;58;W;W;True
11;6;20;M;L;6;40.00001;18;Goal;19;;91.08252;91.13721;0.7773438;58.52121;53.10909;;;57.94676;51.32313;-0.9863625;-1.154545;-0.5744514;-1.785957;0.0546875;;;;1;WW;L;No;No;;L;59;W;W;True
11;6;20;M;L;6;-1;18;Outset;20;;93.02002;93.09326;1.9375;58.52121;53.10909;;;60.99849;52.14697;2.477276;-0.9621201;2.477276;-0.9621201;0.07324219;;;;1;WE;L;No;No;;L;60;W;E;True
11;6;20;M;L;6;40.00001;18;Center;20;;93.49365;93.56152;0.4736328;98.52122;53.10909;;;99.48334;55.22576;0.9621201;2.116669;0.9621201;2.116669;0.06787109;;;;1;WE;L;No;No;;L;61;W;E;True
11;6;20;M;L;6;39.99999;18;Goal;20;;94.00391;94.08057;0.5102539;138.5212;53.10909;;;136.0706;54.45606;-2.669693;1.346973;-2.450577;1.346973;0.07666016;;;;1;WE;L;No;No;;L;62;W;E;True
11;6;20;M;L;6;-1;18;Outset;21;;95.90967;95.97266;1.905762;58.52121;53.10909;;;60.47181;56.3803;1.707573;3.271214;1.950596;3.271214;0.06298828;;;;1;WW;L;No;No;;L;63;W;W;True
11;6;20;M;L;6;40.00001;18;Center;21;;96.38818;96.46973;0.4785156;98.52122;53.10909;;;102.3697;48.68333;3.84848;-4.425758;3.84848;-4.425758;0.08154297;;;;1;WW;L;No;No;;L;64;W;W;True
11;6;20;M;L;6;40.00001;18;Goal;21;;96.87061;96.93213;0.4824219;58.52121;53.10909;;;59.84394;47.91364;1.322727;-5.195454;1.322727;-5.195454;0.06152344;;;;1;WW;L;No;No;;L;65;W;W;True
11;6;20;M;L;6;-1;18;Outset;22;;98.60791;98.7124;1.737305;98.52122;93.10909;;;97.55909;92.94091;-0.9621277;-0.1681747;-0.9621277;-0.1681747;0.1044922;;;;1;NN;L;No;No;;L;66;N;N;True
11;6;20;M;L;6;40;18;Center;22;;99.05615;99.12891;0.4482422;98.52122;53.10909;;;101.9848;54.26364;3.463631;1.154549;3.463631;1.154549;0.07275391;;;;1;NN;L;No;No;;L;67;N;N;True
11;6;20;M;L;6;40;18;Miss;22;;99.63672;99.71143;0.5805664;98.52122;93.10909;;;101.0602;102.1773;2.309082;9.068192;2.538956;9.068192;0.07470703;;;;1;NN;L;No;Miss;;L;68;N;N;True
11;6;20;M;L;6;40;18;Goal;22;;100.6021;100.6895;0.965332;98.52122;93.10909;;;102.1943;88.30569;3.27121;-4.401512;3.673103;-4.803398;0.08740234;;;;1;NN;L;No;Miss;;L;69;N;N;True
11;6;20;M;L;6;-1;18;Outset;23;;102.2959;102.3843;1.693848;138.5212;53.10909;;;137.9682;55.41818;-0.5530396;2.309093;-0.5530396;2.309093;0.08837891;;;;1;EE;L;No;No;;L;70;E;E;True
11;6;20;M;L;6;39.99999;18;Center;23;;102.7344;102.8003;0.4384766;98.52122;53.10909;;;96.45534;56.3803;-2.309097;3.271214;-2.06588;3.271214;0.06591797;;;;1;EE;L;No;No;;L;71;E;E;True
11;6;20;M;L;6;39.99999;18;Goal;23;;103.1968;103.2827;0.4624023;138.5212;53.10909;;;139.7;57.34242;1.178787;4.233334;1.178787;4.233334;0.0859375;;;;1;EE;L;No;No;;L;72;E;E;True
11;6;20;M;L;6;-1;18;Outset;24;;104.8896;104.9834;1.692871;138.5212;53.10909;;;138.1388;52.10337;-0.1681824;-0.5772743;-0.3824005;-1.005718;0.09375;;;;1;EN;L;No;No;;L;73;E;N;True
11;6;20;M;L;6;39.99999;18;Center;24;;105.293;105.3647;0.4033203;98.52122;53.10909;;;100.0606;53.10909;1.539391;0;1.539391;0;0.07177734;;;;1;EN;L;No;No;;L;74;E;N;True
11;6;20;M;L;6;40;18;Goal;24;;105.6597;105.7305;0.3666992;98.52122;93.10909;;;100.3039;92.94091;1.539391;-0.1681747;1.782661;-0.1681747;0.07080078;;;;1;EN;L;No;No;;L;75;E;N;True
11;6;20;M;L;6;-1;18;Outset;25;;107.2798;107.3774;1.620117;138.5212;53.10909;;;138.7379;53.49393;0.2166595;0.3848457;0.2166595;0.3848457;0.09765625;;;;1;EE;L;No;No;;L;76;E;E;True
11;6;20;M;L;6;39.99999;18;Center;25;;107.707;107.7905;0.4272461;98.52122;53.10909;;;98.39434;51.53691;-0.5772858;-1.34697;-0.1268768;-1.572174;0.08349609;;;;1;EE;L;No;No;;L;77;E;E;True
11;6;20;M;L;6;39.99999;18;Goal;25;;108.2505;108.3403;0.543457;138.5212;53.10909;;;135.4667;48.87576;-3.054535;-4.233334;-3.054535;-4.233334;0.08984375;;;;1;EE;L;No;No;;L;78;E;E;True
11;6;20;M;L;6;-1;18;Outset;26;;110.0483;110.1338;1.797852;58.52121;53.10909;;;62.57158;52.49812;3.824245;-0.3848495;4.050365;-0.6109695;0.08544922;;;;1;WN;L;No;No;;L;79;W;N;True
11;6;20;M;L;6;40.00001;18;Center;26;;110.3887;110.4961;0.340332;98.52122;53.10909;;;102.1972;52.31947;3.463631;-0.5772743;3.675972;-0.7896194;0.1074219;;;;1;WN;L;No;No;;L;80;W;N;True
11;6;20;M;L;6;40;18;Goal;26;;110.7344;110.811;0.3457031;98.52122;93.10909;;;101.248;89.66969;2.501511;-3.439392;2.726738;-3.439392;0.07666016;;;;1;WN;L;No;No;;L;81;W;N;True
11;6;20;M;L;6;-1;18;Outset;27;;112.4404;112.5303;1.706055;98.52122;13.10909;;;96.98181;14.43182;-1.539406;1.322727;-1.539406;1.322727;0.08984375;;;;1;SS;L;No;No;;L;82;S;S;True
11;6;20;M;L;6;40;18;Center;27;;112.7583;112.8579;0.3178711;98.52122;53.10909;;;99.12336;50.5827;0.3848419;-2.30909;0.6021423;-2.526386;0.09960938;;;;1;SS;L;No;No;;L;83;S;S;True
11;6;20;M;L;6;40;18;Goal;27;;113.1318;113.2222;0.3735352;98.52122;13.10909;;;99.48334;13.27727;0.9621201;0.1681814;0.9621201;0.1681814;0.09033203;;;;1;SS;L;No;No;;L;84;S;S;True
11;6;20;M;L;6;-1;18;Outset;28;;114.7285;114.8311;1.59668;138.5212;53.10909;;;136.4288;49.45303;-2.092422;-3.656059;-2.092422;-3.656059;0.1025391;;;;1;ES;L;No;No;;L;85;E;S;True
11;6;20;M;L;6;39.99999;18;Center;28;;115.1938;115.2622;0.465332;98.52122;53.10909;;;95.44242;53.30151;-3.078796;0.1924248;-3.078796;0.1924248;0.06835938;;;;1;ES;L;No;No;;L;86;E;S;True
11;6;20;M;L;6;40;18;Goal;28;;115.5991;115.6387;0.4052734;98.52122;13.10909;;;98.13636;13.08485;-0.3848572;-0.02424335;-0.3848572;-0.02424335;0.03955078;;;;1;ES;L;No;No;;L;87;E;S;True
11;6;20;M;L;6;-1;18;Outset;29;;117.2427;117.314;1.643555;138.5212;53.10909;;;139.1227;50.8;0.6015167;-2.30909;0.6015167;-2.30909;0.07128906;;;;1;EW;L;No;No;;L;88;E;W;True
11;6;20;M;L;6;39.99999;18;Center;29;;117.7158;117.7817;0.4731445;98.52122;53.10909;;;99.48334;54.84091;0.9621201;1.731823;0.9621201;1.731823;0.06591797;;;;1;EW;L;No;No;;L;89;E;W;True
11;6;20;M;L;6;40.00001;18;Goal;29;;118.1045;118.1733;0.3886719;58.52121;53.10909;;;59.26666;53.87878;0.7454529;0.7696953;0.7454529;0.7696953;0.06884766;;;;1;EW;L;No;No;;L;90;E;W;True
11;6;20;M;L;6;-1;18;Outset;30;;119.8696;119.9849;1.765137;98.52122;13.10909;;;100.0606;17.10566;1.539391;4.209091;1.539391;3.996572;0.1152344;;;;1;SW;L;No;No;;L;91;S;W;True
11;6;20;M;L;6;40;18;Center;30;;120.2886;120.3848;0.4189453;98.52122;53.10909;;;100.8639;49.61185;2.116661;-3.27121;2.342682;-3.497242;0.09619141;;;;1;SW;L;No;No;;L;92;S;W;True
11;6;20;M;L;6;40.00001;18;Goal;30;;120.7085;120.7607;0.4199219;58.52121;53.10909;;;59.84394;51.18485;1.322727;-1.92424;1.322727;-1.92424;0.05224609;;;;1;SW;L;No;No;;L;93;S;W;True
11;6;20;M;L;6;-1;18;Outset;31;;122.7925;122.8638;2.083984;98.52122;13.10909;;;100.6716;17.89545;1.92424;4.786364;2.150406;4.786364;0.07128906;;;;1;SS;L;No;No;;L;94;S;S;True
11;6;20;M;L;6;40;18;Center;31;;123.2065;123.2808;0.4140625;98.52122;53.10909;;;99.29091;48.68333;0.7696915;-4.425758;0.7696915;-4.425758;0.07421875;;;;1;SS;L;No;No;;L;95;S;S;True
11;6;20;M;L;6;40;18;Goal;31;;123.8135;123.8794;0.6069336;98.52122;13.10909;;;99.93377;13.08485;0.9621201;-0.02424335;1.412552;-0.02424335;0.06591797;;;;1;SS;L;No;No;;L;96;S;S;True
11;6;20;M;L;6;-1;18;Outset;32;;125.4336;125.5015;1.620117;138.5212;53.10909;;;134.8894;51.74437;-3.631821;-0.9621201;-3.631821;-1.364723;0.06787109;;;;1;EW;L;No;No;;L;97;E;W;True
11;6;20;M;L;6;39.99999;18;Center;32;;125.9512;126.019;0.5175781;98.52122;53.10909;;;97.94393;53.10909;-0.5772858;0;-0.5772858;0;0.06787109;;;;1;EW;L;No;No;;L;98;E;W;True
11;6;20;M;L;6;40.00001;18;Goal;32;;126.4492;126.5166;0.4980469;58.52121;53.10909;;;61.76472;55.61234;3.631821;2.309093;3.243507;2.50325;0.06738281;;;;1;EW;L;No;No;;L;99;E;W;True
11;6;20;M;L;6;-1;18;Outset;33;;128.2817;128.3477;1.83252;58.52121;53.10909;;;63.16579;50.8;4.401516;-2.30909;4.644585;-2.30909;0.06591797;;;;1;WS;L;No;No;;L;100;W;S;True
11;6;20;M;L;6;40.00001;18;Center;33;;128.7075;128.7852;0.4257813;98.52122;53.10909;;;102.0673;50.97869;2.501511;-1.154545;3.546089;-2.130402;0.07763672;;;;1;WS;L;No;No;;L;101;W;S;True
11;6;20;M;L;6;40;18;Goal;33;;129.084;129.1392;0.3764648;98.52122;13.10909;;;103.5242;11.9303;5.003021;-1.178788;5.003021;-1.178788;0.05517578;;;;1;WS;L;No;No;;L;102;W;S;True
11;6;20;M;L;6;-1;18;Outset;34;;130.6543;130.7271;1.570313;138.5212;53.10909;;;140.4697;50.60757;1.948486;-2.501514;1.948486;-2.501514;0.07275391;;;;1;EN;L;No;No;;L;103;E;N;True
11;6;20;M;L;6;39.99999;18;Center;34;;131.1021;131.1743;0.4477539;98.52122;53.10909;;;97.40009;51.7287;-1.346977;-1.154545;-1.121124;-1.38039;0.07226563;;;;1;EN;L;No;No;;L;104;E;N;True
11;6;20;M;L;6;40;18;Goal;34;;131.4668;131.5332;0.3647461;98.52122;93.10909;;;99.72661;92.55606;0.9621201;-0.5530243;1.205391;-0.5530243;0.06640625;;;;1;EN;L;No;No;;L;105;E;N;True
11;6;20;M;L;6;-1;18;Outset;35;;133.1206;133.2031;1.653809;138.5212;53.10909;;;132.9926;51.15738;-5.748489;-1.731819;-5.528595;-1.95171;0.08251953;;;;1;EW;L;No;No;;L;106;E;W;True
11;6;20;M;L;6;39.99999;18;Center;35;;133.6006;133.6548;0.4799805;98.52122;53.10909;;;101.7924;52.14697;3.27121;-0.9621201;3.27121;-0.9621201;0.05419922;;;;1;EW;L;No;No;;L;107;E;W;True
11;6;20;M;L;6;40.00001;18;Goal;35;;133.978;134.0308;0.3774414;58.52121;53.10909;;;62.92273;53.06575;4.401516;0.1924248;4.401516;-0.04334259;0.05273438;;;;1;EW;L;No;No;;L;108;E;W;True
11;6;20;M;L;6;-1;18;Outset;36;;135.7026;135.7935;1.724609;58.52121;53.10909;;;60.22878;53.49393;1.707573;0.3848457;1.707573;0.3848457;0.09082031;;;;1;WW;L;No;No;;L;109;W;W;True
11;6;20;M;L;6;40.00001;18;Center;36;;136.1084;136.1626;0.4057617;98.52122;53.10909;;;104.1015;53.87878;5.580299;0.7696953;5.580299;0.7696953;0.05419922;;;;1;WW;L;No;No;;L;110;W;W;True
11;6;20;M;L;6;40.00001;18;Goal;36;;136.4736;136.5244;0.3652344;58.52121;53.10909;;;50.22273;54.84091;-8.298481;1.731823;-8.298481;1.731823;0.05078125;;;;1;WW;L;No;No;;L;111;W;W;True
11;6;20;M;L;6;-1;18;Outset;37;;138.2109;138.3223;1.737305;98.52122;13.10909;;;97.36666;13.4697;-1.154556;0.3606052;-1.154556;0.3606052;0.1113281;;;;1;SW;L;No;No;;L;112;S;W;True
11;6;20;M;L;6;40;18;Center;37;;138.6284;138.7017;0.4174805;98.52122;53.10909;;;99.86818;53.10909;1.346962;0;1.346962;0;0.07324219;;;;1;SW;L;No;No;;L;113;S;W;True
11;6;20;M;L;6;40.00001;18;Goal;37;;138.9805;139.061;0.3520508;58.52121;53.10909;;;59.07424;54.45606;0.5530281;1.346973;0.5530281;1.346973;0.08056641;;;;1;SW;L;No;No;;L;114;S;W;True
11;6;20;M;L;6;-1;18;Outset;38;;140.7119;140.7993;1.731445;98.52122;93.10909;;;96.40454;91.40151;-2.116676;-1.707573;-2.116676;-1.707573;0.08740234;;;;1;NN;L;No;No;;L;115;N;N;True
11;6;20;M;L;6;40;18;Center;38;;141.1499;141.2402;0.4379883;98.52122;53.10909;;;99.29091;48.49091;0.7696915;-4.618183;0.7696915;-4.618183;0.09033203;;;;1;NN;L;No;No;;L;116;N;N;True
11;6;20;M;L;6;40;18;Goal;38;;141.5269;141.583;0.3769531;98.52122;93.10909;;;99.48334;92.94091;0.9621201;-0.1681747;0.9621201;-0.1681747;0.05615234;;;;1;NN;L;No;No;;L;117;N;N;True
11;6;20;M;L;6;-1;18;Outset;39;;143.168;143.2358;1.641113;98.52122;13.10909;;;102.5175;16.19423;4.233322;1.9;3.9963;3.085135;0.06787109;;;;1;SS;L;No;No;;L;118;S;S;True
11;6;20;M;L;6;40;18;Center;39;;143.6177;143.6885;0.449707;98.52122;53.10909;;;101.0377;56.9426;2.309082;4.040909;2.516487;3.833511;0.07080078;;;;1;SS;L;No;No;;L;119;S;S;True
11;6;20;M;L;6;40;18;Goal;39;;143.9922;144.0864;0.3745117;98.52122;13.10909;;;100.9265;13.27727;1.731812;0.1681814;2.405296;0.1681814;0.09423828;;;;1;SS;L;No;No;;L;120;S;S;True
11;6;20;M;L;6;-1;18;Outset;40;;145.665;145.7275;1.672852;98.52122;93.10909;;;99.48334;91.40151;0.9621201;-1.707573;0.9621201;-1.707573;0.0625;;;;1;NE;L;No;No;;L;121;N;E;True
11;6;20;M;L;6;40;18;Center;40;;146.063;146.1455;0.3979492;98.52122;53.10909;;;100.3209;50.1888;1.346962;-2.693939;1.79966;-2.920288;0.08251953;;;;1;NE;L;No;No;;L;122;N;E;True
11;6;20;M;L;6;39.99999;18;Goal;40;;146.4375;146.5161;0.3745117;138.5212;53.10909;;;137.5833;52.14697;-0.9378815;-0.9621201;-0.9378815;-0.9621201;0.07861328;;;;1;NE;L;No;No;;L;123;N;E;True
11;6;20;M;L;6;-1;18;Outset;41;;148.1104;148.2095;1.672852;98.52122;13.10909;;;100.6379;13.27727;2.116661;0.1681814;2.116661;0.1681814;0.09912109;;;;1;SE;L;No;No;;L;124;S;E;True
11;6;20;M;L;6;40;18;Center;41;;148.563;148.6191;0.4526367;98.52122;53.10909;;;98.54596;50.58283;-0.1924362;-2.30909;0.02474213;-2.52626;0.05615234;;;;1;SE;L;No;No;;L;125;S;E;True
11;6;20;M;L;6;39.99999;18;Goal;41;;148.9448;149.001;0.3818359;138.5212;53.10909;;;139.7;56.18788;1.178787;3.078789;1.178787;3.078789;0.05615234;;;;1;SE;L;No;No;;L;126;S;E;True
11;6;20;M;L;6;-1;18;Outset;42;;150.6528;150.7295;1.708008;98.52122;13.10909;;;96.21212;15.49047;-2.501526;2.862121;-2.309097;2.381377;0.07666016;;;;1;SE;L;No;No;;L;127;S;E;True
11;6;20;M;L;6;40;18;Center;42;;151.0986;151.1602;0.4458008;98.52122;53.10909;;;97.76965;51.93641;-0.9621277;-0.9621201;-0.751564;-1.172684;0.06152344;;;;1;SE;L;No;No;;L;128;S;E;True
11;6;20;M;L;6;39.99999;18;Goal;42;;151.6055;151.6934;0.5068359;138.5212;53.10909;;;139.5076;56.3803;0.9863586;3.271214;0.9863586;3.271214;0.08789063;;;;1;SE;L;No;No;;L;129;S;E;True
11;6;20;M;L;6;-1;18;Outset;43;;153.3926;153.4766;1.787109;98.52122;93.10909;;;96.75634;91.14298;-1.539406;-1.515152;-1.764877;-1.966103;0.08398438;;;;1;NE;L;No;No;;L;130;N;E;True
11;6;20;M;L;6;40;18;Center;43;;153.8374;153.9253;0.4448242;98.52122;53.10909;;;100.9071;51.87772;1.92424;-0.9621201;2.385902;-1.231369;0.08789063;;;;1;NE;L;No;No;;L;131;N;E;True
11;6;20;M;L;6;39.99999;18;Goal;43;;154.2158;154.2524;0.378418;138.5212;53.10909;;;141.4318;51.56969;2.910614;-1.539394;2.910614;-1.539394;0.03662109;;;;1;NE;L;No;No;;L;132;N;E;True
11;6;20;M;L;6;-1;18;Outset;44;;156.0122;156.0679;1.796387;98.52122;13.10909;;;96.98181;14.23939;-1.539406;1.130303;-1.539406;1.130303;0.05566406;;;;1;SE;L;No;No;;L;133;S;E;True
11;6;20;M;L;6;40;18;Center;44;;156.4258;156.5059;0.4135742;98.52122;53.10909;;;98.90606;55.61061;0.3848419;2.501518;0.3848419;2.501518;0.08007813;;;;1;SE;L;No;No;;L;134;S;E;True
11;6;20;M;L;6;39.99999;18;Goal;44;;156.8755;156.9307;0.449707;138.5212;53.10909;;;140.0848;48.87576;1.563629;-4.233334;1.563629;-4.233334;0.05517578;;;;1;SE;L;No;No;;L;135;S;E;True
11;6;20;M;L;6;-1;18;Outset;45;;158.6899;158.7754;1.814453;58.52121;53.10909;;;61.96061;56.76515;3.439396;3.656063;3.439396;3.656063;0.08544922;;;;1;WN;L;No;No;;L;136;W;N;True
11;6;20;M;L;6;40.00001;18;Center;45;;159.0806;159.1519;0.390625;98.52122;53.10909;;;101.0227;50.41515;2.501511;-2.693939;2.501511;-2.693939;0.07128906;;;;1;WN;L;No;No;;L;137;W;N;True
11;6;20;M;L;6;40;18;Goal;45;;159.3662;159.4336;0.2856445;98.52122;93.10909;;;99.29091;94.28788;0.7696915;1.178795;0.7696915;1.178795;0.06738281;;;;1;WN;L;No;No;;L;138;W;N;True
11;6;20;M;L;6;-1;18;Outset;46;;161.1812;161.271;1.814941;58.52121;53.10909;;;62.92273;51.37727;4.401516;-0.9621201;4.401516;-1.731819;0.08984375;;;;1;WS;L;No;No;;L;139;W;S;True
11;6;20;M;L;6;40.00001;18;Center;46;;161.6006;161.6548;0.4194336;98.52122;53.10909;;;102.947;51.66591;4.425758;-1.154545;4.425758;-1.44318;0.05419922;;;;1;WS;L;No;No;;L;140;W;S;True
