ID;StudyID;UserID;Age;Gender;PlayingHand;DominantHand;LongNails;DominantEye;Potition;TargetID;TargetSize;TargetDistance;ColliderSize;HitType;Outset;Goal;MistakeOccured;TargetCombition;RoundID;Repetition;Clockwise;TouchID;CrossTargets;Delay;ConditionID;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TouchX;TouchY;TouchOffsetX;TouchOffsetY;LiftX;LiftY;LiftOffsetX;LiftOffsetY;TouchDuration;TouchDeltaX;TouchDeltaY;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp
;12;8;20;F;R;R;Yes;L;C;30;21.6;40.00001;21.6;Center;W;E;No;WE;;;;91;False;1;;66.95947;67.02661;0.3359375;98.52122;73.89091;103.428;73.69849;4.906807;-0.192421;103.4282;73.79497;4.906952;-0.09593964;0.06713867;;;89.74025;89.27692;179.2315;2019-08-07 10:18:59
;12;8;20;F;R;R;Yes;L;C;30;21.6;39.99999;21.6;Goal;W;E;No;WE;;;;92;False;1;;67.26196;67.3291;0.3024902;138.5212;73.89091;138.4492;76.10378;-0.07197571;2.212875;138.4492;76.2;-0.07197571;2.30909;0.06713867;;;89.42037;88.92553;178.7791;2019-08-07 10:18:59
;12;8;20;F;R;R;Yes;L;C;31;21.6;-1;21.6;Outset;E;S;No;ES;;;;93;False;1;;68.80737;68.87451;1.54541;138.5212;73.89091;138.1606;72.15909;-0.360611;-1.731819;137.8263;72.06288;-0.6948853;-1.828026;0.06713867;;;89.57156;89.45215;179.3045;2019-08-07 10:19:01
;12;8;20;F;R;R;Yes;L;C;31;21.6;39.99999;21.6;Center;E;S;No;ES;;;;94;False;1;;69.07617;69.14331;0.2687988;98.52122;73.89091;100.2489;70.61559;1.727715;-3.275314;99.77197;70.23485;1.250748;-3.656059;0.06713867;;;89.34618;88.74205;178.5822;2019-08-07 10:19:01
;12;8;20;F;R;R;Yes;L;C;31;21.6;40;21.6;Goal;E;S;No;ES;;;;95;False;1;;69.41211;69.47925;0.3359375;98.52122;33.89091;99.96439;36.27197;1.443176;2.381062;100.253;37.13788;1.731812;3.246971;0.06713867;;;89.58841;89.14132;179.0478;2019-08-07 10:19:01
;12;8;20;F;R;R;Yes;L;C;32;21.6;-1;21.6;Outset;S;S;No;SS;;;;96;False;1;;70.99146;71.05884;1.579346;98.52122;33.89091;98.13636;30.9803;-0.3848572;-2.910604;97.94393;31.68432;-0.5772858;-2.206583;0.06738281;;;89.08828;89.08127;178.7056;2019-08-07 10:19:03
;12;8;20;F;R;R;Yes;L;C;32;21.6;40;21.6;Center;S;S;No;SS;;;;97;False;1;;71.3269;71.39404;0.3354492;98.52122;73.89091;99.19469;74.56439;0.6734772;0.6734848;98.90606;74.17954;0.3848419;0.2886353;0.06713867;;;89.66345;89.17265;179.1067;2019-08-07 10:19:03
;12;8;20;F;R;R;Yes;L;C;32;21.6;40;21.6;Goal;S;S;No;SS;;;;98;False;1;;71.59546;71.6626;0.2685547;98.52122;33.89091;98.61742;34.82879;0.09620667;0.9378815;98.04015;34.34773;-0.4810638;0.4568214;0.06713867;;;89.17932;88.71128;178.4721;2019-08-07 10:19:04
;12;8;20;F;R;R;Yes;L;C;33;21.6;-1;21.6;Outset;N;E;No;NE;;;;99;False;1;;73.17456;73.20825;1.579102;98.52122;113.8909;99.67576;112.953;1.154541;-0.9378891;99.71243;112.3619;1.191216;-1.528992;0.03369141;;;89.22025;88.92597;178.6728;2019-08-07 10:19:05
;12;8;20;F;R;R;Yes;L;C;33;21.6;40.00001;21.6;Center;N;E;No;NE;;;;100;False;1;;73.44336;73.54419;0.2687988;98.52122;73.89091;96.8856;69.17651;-1.635612;-4.714394;97.75151;69.0803;-0.7697067;-4.810608;0.1008301;;;90;89.33421;179.3344;2019-08-07 10:19:06
;12;8;20;F;R;R;Yes;L;C;33;21.6;39.99999;21.6;Goal;N;E;No;NE;;;;101;False;1;;73.71216;73.77954;0.2687988;138.5212;73.89091;140.4697;72.15909;1.948486;-1.731819;140.6666;72.25755;2.145401;-1.633362;0.06738281;;;89.50578;89.06026;178.9382;2019-08-07 10:19:06
;12;8;20;F;R;R;Yes;L;C;34;21.6;-1;21.6;Outset;S;W;No;SW;;;;102;False;1;;75.25757;75.32471;1.54541;98.52122;33.89091;100.3492;38.29242;1.828018;4.401516;100.0606;38.72538;1.539391;4.834473;0.06713867;;;89.19552;88.76874;178.5291;2019-08-07 10:19:07
;12;8;20;F;R;R;Yes;L;C;34;21.6;40;21.6;Center;S;W;No;SW;;;;103;False;1;;75.59351;75.66064;0.3359375;98.52122;73.89091;102.7545;76.10378;4.233322;2.212875;101.3877;75.71893;2.86644;1.828026;0.06713867;;;89.39359;88.99162;178.8233;2019-08-07 10:19:08
;12;8;20;F;R;R;Yes;L;C;34;21.6;40.00001;21.6;Goal;S;W;No;SW;;;;104;False;1;;75.82886;75.896;0.2353516;58.52121;73.89091;57.15;72.54394;-1.371212;-1.34697;56.86136;72.54394;-1.659851;-1.34697;0.06713867;;;89.42526;89.2053;179.0194;2019-08-07 10:19:08
;12;8;20;F;R;R;Yes;L;C;35;21.6;-1;21.6;Outset;W;S;No;WS;;;;105;False;1;;77.40918;77.47632;1.580322;58.52121;73.89091;56.95758;70.23485;-1.563633;-3.656059;57.1561;70.73115;-1.365112;-3.15976;0.06713867;;;89.48466;88.95538;178.835;2019-08-07 10:19:10
;12;8;20;F;R;R;Yes;L;C;35;21.6;40.00001;21.6;Center;W;S;No;WS;;;;106;False;1;;77.71167;77.77881;0.3024902;98.52122;73.89091;100.6379;71.77424;2.116661;-2.116669;100.5417;71.77424;2.020447;-2.116669;0.06713867;;;89.09727;89.23302;178.8153;2019-08-07 10:19:10
;12;8;20;F;R;R;Yes;L;C;35;21.6;40;21.6;Goal;W;S;No;WS;;;;107;False;1;;77.94702;78.01416;0.2353516;98.52122;33.89091;95.92348;37.3303;-2.597733;3.439396;95.82727;37.23409;-2.693947;3.343185;0.06713867;;;89.79256;89.57129;179.5236;2019-08-07 10:19:10
;12;8;20;F;R;R;Yes;L;C;36;21.6;-1;21.6;Outset;E;W;No;EW;;;;108;False;1;;79.52637;79.59302;1.579346;138.5212;73.89091;140.5659;73.025;2.044693;-0.8659058;140.2773;73.025;1.756073;-0.8659058;0.06665039;;;89.43863;89.12986;178.9645;2019-08-07 10:19:12
;12;8;20;F;R;R;Yes;L;C;36;21.6;39.99999;21.6;Center;E;W;No;EW;;;;109;False;1;;79.79468;79.86182;0.2683105;98.52122;73.89091;99.86818;73.12122;1.346962;-0.7696915;99.48334;73.31364;0.9621201;-0.5772705;0.06713867;;;89.80955;89.24522;179.2214;2019-08-07 10:19:12
;12;8;20;F;R;R;Yes;L;C;36;21.6;40.00001;21.6;Goal;E;W;No;EW;;;;110;False;1;;80.06348;80.09717;0.2687988;58.52121;73.89091;56.63169;76.54759;-1.889523;2.656685;56.47651;76.58485;-2.044697;2.693939;0.03369141;;;89.76734;89.2033;179.1698;2019-08-07 10:19:12
;12;8;20;F;R;R;Yes;L;C;37;21.6;-1;21.6;Outset;N;N;No;NN;;;;111;False;1;;81.57544;81.64282;1.511963;98.52122;113.8909;95.82727;113.2417;-2.693947;-0.6492462;95.82727;113.2417;-2.693947;-0.6492462;0.06738281;;;89.37778;89.10201;178.9075;2019-08-07 10:19:14
;12;8;20;F;R;R;Yes;L;C;37;21.6;40.00001;21.6;Center;N;N;No;NN;;;;112;False;1;;81.7771;81.84424;0.2016602;98.52122;73.89091;96.98181;72.81342;-1.539406;-1.077484;97.07803;73.21742;-1.443184;-0.6734848;0.06713867;;;89.33094;89.03513;178.8258;2019-08-07 10:19:14
;12;8;20;F;R;R;Yes;L;C;37;21.6;40.00001;21.6;Goal;N;N;No;NN;;;;113;False;1;;82.0459;82.11328;0.2687988;98.52122;113.8909;99.77197;117.6674;1.250748;3.776512;99.67576;117.9349;1.154541;4.043999;0.06738281;;;89.06214;88.79317;178.4715;2019-08-07 10:19:14
;12;8;20;F;R;R;Yes;L;C;38;21.6;-1;21.6;Outset;N;E;No;NE;;;;114;False;1;;83.59302;83.66016;1.547119;98.52122;113.8909;97.07803;109.778;-1.443184;-4.112892;96.78939;109.4511;-1.731827;-4.439835;0.06713867;;;89.77508;89.2198;179.1879;2019-08-07 10:19:16
;12;8;20;F;R;R;Yes;L;C;38;21.6;40.00001;21.6;Center;N;E;No;NE;;;;115;False;1;;83.86133;83.92847;0.2683105;98.52122;73.89091;96.11591;75.14166;-2.405304;1.250755;96.38953;74.85303;-2.131683;0.9621201;0.06713867;;;89.51339;89.12408;178.9981;2019-08-07 10:19:16
;12;8;20;F;R;R;Yes;L;C;38;21.6;39.99999;21.6;Goal;N;E;No;NE;;;;116;False;1;;84.23096;84.29834;0.3696289;138.5212;73.89091;141.2394;75.23788;2.718185;1.34697;140.9508;75.43031;2.42955;1.539398;0.06738281;;;89.61427;89.29867;179.1996;2019-08-07 10:19:16
;12;8;20;F;R;R;Yes;L;C;39;21.6;-1;21.6;Outset;E;S;No;ES;;;;117;False;1;;85.67554;85.74268;1.44458;138.5212;73.89091;136.7174;77.54697;-1.803787;3.656059;136.7174;77.64318;-1.803787;3.752274;0.06713867;;;89.38474;89.2449;179.026;2019-08-07 10:19:18
;12;8;20;F;R;R;Yes;L;C;39;21.6;39.99999;21.6;Center;E;S;No;ES;;;;118;False;1;;86.04517;86.07886;0.3696289;98.52122;73.89091;101.2284;71.97987;2.707146;-1.911034;101.0227;71.77424;2.501511;-2.116669;0.03369141;;;89.75207;88.90198;178.8743;2019-08-07 10:19:18
;12;8;20;F;R;R;Yes;L;C;39;21.6;40;21.6;Goal;E;S;No;ES;;;;119;False;1;;86.28027;86.31396;0.2351074;98.52122;33.89091;97.75151;34.5485;-0.7697067;0.6575966;97.75151;34.54015;-0.7697067;0.6492424;0.03369141;;;89.32378;88.63351;178.4753;2019-08-07 10:19:18
;12;8;20;F;R;R;Yes;L;C;40;21.6;-1;21.6;Outset;S;N;No;SN;;;;120;False;1;;87.89307;87.96021;1.612793;98.52122;33.89091;98.71364;33.86667;0.192421;-0.02423859;99.00227;34.63636;0.4810562;0.7454567;0.06713867;;;89.44504;89.10783;178.9493;2019-08-07 10:19:20
;12;8;20;F;R;R;Yes;L;C;40;21.6;40;21.6;Center;S;N;No;SN;;;;121;False;1;;88.229;88.29614;0.3359375;98.52122;73.89091;100.8303;76.10378;2.309082;2.212875;101.1009;76.1429;2.579727;2.251991;0.06713867;;;89.53611;89.02373;178.919;2019-08-07 10:19:20
;12;8;20;F;R;R;Yes;L;C;40;21.6;40.00001;21.6;Goal;S;N;No;SN;;;;122;False;1;;88.4978;88.56494;0.2687988;98.52122;113.8909;101.6;117.0901;3.078781;3.199234;101.5038;116.9939;2.982567;3.10302;0.06713867;;;89.50928;89.15874;179.026;2019-08-07 10:19:21
;12;8;20;F;R;R;Yes;L;C;41;21.6;-1;21.6;Outset;S;E;No;SE;;;;123;False;1;;90.14526;90.17896;1.647461;98.52122;33.89091;97.36666;35.30985;-1.154556;1.418941;97.46288;35.88712;-1.058342;1.996212;0.03369141;;;89.51392;88.97851;178.8687;2019-08-07 10:19:22
;12;8;20;F;R;R;Yes;L;C;41;21.6;40;21.6;Center;S;E;No;SE;;;;124;False;1;;90.31323;90.41406;0.1679688;98.52122;73.89091;95.44242;73.50607;-3.078796;-0.3848419;96.21212;73.98712;-2.309097;0.09621429;0.1008301;;;89.76769;89.42277;179.3779;2019-08-07 10:19:22
;12;8;20;F;R;R;Yes;L;C;41;21.6;39.99999;21.6;Goal;S;E;No;SE;;;;125;False;1;;90.71655;90.78369;0.4033203;138.5212;73.89091;139.7;76.87349;1.178787;2.982582;139.9566;77.25835;1.435364;3.367439;0.06713867;;;89.49795;89.28874;179.1291;2019-08-07 10:19:23
;12;8;20;F;R;R;Yes;L;C;42;21.6;-1;21.6;Outset;S;E;No;SE;;;;126;False;1;;92.36279;92.43018;1.64624;98.52122;33.89091;97.27045;28.95985;-1.250763;-4.931059;97.07803;30.95886;-1.443184;-2.932051;0.06738281;;;89.58038;89.38456;179.2551;2019-08-07 10:19:24
;12;8;20;F;R;R;Yes;L;C;42;21.6;40;21.6;Center;S;E;No;SE;;;;127;False;1;;92.59814;92.66528;0.2353516;98.52122;73.89091;95.44242;71.4856;-3.078796;-2.405304;95.73106;71.77424;-2.790154;-2.116669;0.06713867;;;89.76043;89.38697;179.3421;2019-08-07 10:19:25
;12;8;20;F;R;R;Yes;L;C;42;21.6;39.99999;21.6;Goal;S;E;No;SE;;;;128;False;1;;92.93408;92.96753;0.3359375;138.5212;73.89091;135.4667;73.79469;-3.054535;-0.09621429;135.4667;73.79469;-3.054535;-0.09621429;0.03344727;;;89.38915;88.95585;178.7902;2019-08-07 10:19:25
;12;8;20;F;R;R;Yes;L;C;43;21.6;-1;21.6;Outset;S;W;No;SW;;;;129;False;1;;94.51294;94.58008;1.578857;98.52122;33.89091;100.6379;33.48182;2.116661;-0.4090881;100.6379;33.48182;2.116661;-0.4090881;0.06713867;;;89.5322;89.04279;178.9347;2019-08-07 10:19:27
;12;8;20;F;R;R;Yes;L;C;43;21.6;40;21.6;Center;S;W;No;SW;;;;130;False;1;;94.78198;94.88257;0.269043;98.52122;73.89091;103.428;69.56136;4.906807;-4.329544;102.947;70.42727;4.425758;-3.463638;0.1005859;;;89.55363;89.3269;179.1923;2019-08-07 10:19:27
;12;8;20;F;R;R;Yes;L;C;43;21.6;40.00001;21.6;Goal;S;W;No;SW;;;;131;False;1;;95.08374;95.15137;0.3017578;58.52121;73.89091;56.71704;71.87045;-1.804165;-2.020454;56.86136;71.96667;-1.659851;-1.92424;0.06762695;;;89.77118;89.15622;179.1257;2019-08-07 10:19:27
;12;8;20;F;R;R;Yes;L;C;44;21.6;-1;21.6;Outset;W;N;No;WN;;;;132;False;1;;96.73145;96.76514;1.647705;58.52121;73.89091;56.3803;74.37196;-2.140907;0.4810562;56.79616;74.47594;-1.725048;0.5850296;0.03369141;;;89.51859;89.07964;178.9613;2019-08-07 10:19:29
;12;8;20;F;R;R;Yes;L;C;44;21.6;40.00001;21.6;Center;W;N;No;WN;;;;133;False;1;;96.9668;97.03394;0.2353516;98.52122;73.89091;103.3318;73.50607;4.8106;-0.3848419;103.5242;73.89091;5.003021;0;0.06713867;;;89.54571;89.20323;179.0829;2019-08-07 10:19:29
;12;8;20;F;R;R;Yes;L;C;44;21.6;40.00001;21.6;Goal;W;N;No;WN;;;;134;False;1;;97.2356;97.26929;0.2687988;98.52122;113.8909;100.6379;114.9735;2.116661;1.082565;100.6379;114.9735;2.116661;1.082565;0.03369141;;;89.61575;89.4197;179.3039;2019-08-07 10:19:29
;12;8;20;F;R;R;Yes;L;C;45;21.6;-1;21.6;Outset;W;N;No;WN;;;;135;False;1;;98.81543;98.84888;1.579834;58.52121;73.89091;57.05378;76.2;-1.467426;2.30909;57.05378;76.2;-1.467426;2.30909;0.03344727;;;89.48412;88.85665;178.7457;2019-08-07 10:19:31
;12;8;20;F;R;R;Yes;L;C;45;21.6;40.00001;21.6;Center;W;N;No;WN;;;;136;False;1;;99.05054;99.11792;0.2351074;98.52122;73.89091;100.6379;71.4856;2.116661;-2.405304;100.8303;71.4856;2.309082;-2.405304;0.06738281;;;89.54765;89.00337;178.9055;2019-08-07 10:19:31
;12;8;20;F;R;R;Yes;L;C;45;21.6;40.00001;21.6;Goal;W;N;No;WN;;;;137;False;1;;99.31958;99.38672;0.269043;98.52122;113.8909;97.55909;117.1864;-0.9621277;3.295448;97.36666;117.1864;-1.154556;3.295448;0.06713867;;;89.66988;89.19621;179.1309;2019-08-07 10:19:31
;12;8;20;F;R;R;Yes;L;C;46;21.6;-1;21.6;Outset;N;N;No;NN;;;;138;False;1;;100.8645;100.9319;1.544922;98.52122;113.8909;97.84772;111.5098;-0.6734924;-2.381065;97.59139;109.0048;-0.9298248;-4.886124;0.06738281;;;89.71558;89.0614;179.0194;2019-08-07 10:19:33
;12;8;20;F;R;R;Yes;L;C;46;21.6;40.00001;21.6;Center;N;N;No;NN;;;;139;False;1;;101.0662;101.1333;0.2016602;98.52122;73.89091;98.425;71.58182;-0.09622192;-2.30909;98.32878;71.58182;-0.1924362;-2.30909;0.06713867;;;89.39461;89.14116;178.9491;2019-08-07 10:19:33
;12;8;20;F;R;R;Yes;L;C;46;21.6;40.00001;21.6;Goal;N;N;No;NN;;;;140;False;1;;101.3687;101.4358;0.3024902;98.52122;113.8909;95.05757;117.475;-3.463646;3.584084;94.96136;117.2826;-3.55986;3.391655;0.06713867;;;89.46534;89.04321;178.9039;2019-08-07 10:19:33
;12;8;20;F;R;R;Yes;L;C;47;21.6;-1;21.6;Outset;N;N;No;NN;;;;141;False;1;;102.9492;103.0159;1.580566;98.52122;113.8909;99.57559;112.9491;1.054375;-0.9418259;99.09849;110.5477;0.5772705;-3.343193;0.06665039;;;89.06553;88.86477;178.5295;2019-08-07 10:19:35
;12;8;20;F;R;R;Yes;L;C;47;21.6;40.00001;21.6;Center;N;N;No;NN;;;;142;False;1;;103.1504;103.2512;0.2011719;98.52122;73.89091;97.17424;71.96667;-1.346977;-1.92424;97.36666;72.73636;-1.154556;-1.154549;0.1008301;;;90.02118;89.27978;179.2794;2019-08-07 10:19:35
;12;8;20;F;R;R;Yes;L;C;47;21.6;40.00001;21.6;Goal;N;N;No;NN;;;;143;False;1;;103.554;103.6211;0.4035645;98.52122;113.8909;99.67576;114.7811;1.154541;0.8901443;99.67576;114.7811;1.154541;0.8901443;0.06713867;;;89.09117;89.16331;178.7646;2019-08-07 10:19:36
;12;8;20;F;R;R;Yes;L;C;0;7.2;-1;21.6;Outset;E;W;No;EW;;;;0;True;1;;0.9069824;0.9743652;0.9069824;138.5212;73.89091;136.3326;72.2553;-2.188644;-1.635605;136.4288;72.35151;-2.092422;-1.539398;0.06738281;;;89.47348;88.96799;178.8414;2019-08-07 10:20:14
;12;8;20;F;R;R;Yes;L;C;0;7.2;39.99999;21.6;Center;E;W;No;EW;;;;1;True;1;;1.310303;1.377441;0.4033203;98.52122;73.89091;100.6379;75.52651;2.116661;1.635605;100.5417;75.53716;2.020447;1.646255;0.06713867;;;89.37603;88.35481;178.2403;2019-08-07 10:20:15
;12;8;20;F;R;R;Yes;L;C;0;7.2;40.00001;21.6;Goal;E;W;No;EW;;;;2;True;1;;1.713623;1.780762;0.4033203;58.52121;73.89091;58.68196;70.90833;0.1607513;-2.982574;58.97803;71.10076;0.4568214;-2.790146;0.06713867;;;89.23563;88.70475;178.4961;2019-08-07 10:20:15
;12;8;20;F;R;R;Yes;L;C;1;7.2;-1;21.6;Outset;W;W;No;WW;;;;3;True;1;;3.393555;3.460693;1.679932;58.52121;73.89091;52.91666;73.79469;-5.604546;-0.09621429;53.68636;74.17954;-4.83485;0.2886353;0.06713867;;;89.70166;88.66086;178.6281;2019-08-07 10:20:17
;12;8;20;F;R;R;Yes;L;C;1;7.2;40.00001;21.6;Center;W;W;No;WW;;;;4;True;1;;3.763184;3.830322;0.3696289;98.52122;73.89091;99.86818;73.98712;1.346962;0.09621429;99.00227;73.60227;0.4810562;-0.2886353;0.06713867;;;89.82266;88.99976;178.9841;2019-08-07 10:20:17
;12;8;20;F;R;R;Yes;L;C;1;7.2;40.00001;21.6;Goal;W;W;No;WW;;;;5;True;1;;4.065674;4.166504;0.3024902;58.52121;73.89091;53.87878;77.06591;-4.642426;3.175003;53.49393;76.87349;-5.027275;2.982582;0.1008301;;;89.46297;89.24816;179.0759;2019-08-07 10:20:18
;12;8;20;F;R;R;Yes;L;C;2;7.2;-1;21.6;Outset;N;N;No;NN;;;;6;True;1;;5.61084;5.677734;1.545166;98.52122;113.8909;101.7924;114.9735;3.27121;1.082565;101.7924;114.8522;3.27121;0.9612885;0.06689453;;;89.37805;88.82594;178.6713;2019-08-07 10:20:19
;12;8;20;F;R;R;Yes;L;C;2;7.2;40.00001;21.6;Center;N;N;No;NN;;;;7;True;1;;5.946289;6.013916;0.3354492;98.52122;73.89091;102.3697;73.31364;3.84848;-0.5772705;102.0811;73.21742;3.559845;-0.6734848;0.06762695;;;89.28642;88.48958;178.3295;2019-08-07 10:20:19
;12;8;20;F;R;R;Yes;L;C;2;7.2;40.00001;21.6;Goal;N;N;No;NN;;;;8;True;1;;6.282715;6.349854;0.3364258;98.52122;113.8909;99.00227;114.5886;0.4810562;0.6977158;98.61742;114.5886;0.09620667;0.6977158;0.06713867;;;89.29084;88.37377;178.2258;2019-08-07 10:20:20
;12;8;20;F;R;R;Yes;L;C;3;7.2;-1;21.6;Outset;W;S;No;WS;;;;9;True;1;;7.962402;8.029541;1.679688;58.52121;73.89091;59.65151;74.94924;1.130302;1.058334;61.38334;75.33409;2.862125;1.443184;0.06713867;;;89.87978;89.17255;179.164;2019-08-07 10:20:21
;12;8;20;F;R;R;Yes;L;C;3;7.2;40.00001;21.6;Center;W;S;No;WS;;;;10;True;1;;8.264893;8.365723;0.3024902;98.52122;73.89091;97.07803;73.89091;-1.443184;0;97.07803;73.79469;-1.443184;-0.09621429;0.1008301;;;90.16845;89.17171;179.1549;2019-08-07 10:20:22
;12;8;20;F;R;R;Yes;L;C;3;7.2;40;21.6;Goal;W;S;No;WS;;;;11;True;1;;8.634521;8.70166;0.3696289;98.52122;33.89091;97.46288;33.96288;-1.058342;0.07197189;97.49991;34.09612;-1.021309;0.2052155;0.06713867;;;89.7334;88.87038;178.8392;2019-08-07 10:20:22
;12;8;20;F;R;R;Yes;L;C;4;7.2;-1;21.6;Outset;W;N;No;WN;;;;12;True;1;;10.24731;10.31445;1.612793;58.52121;73.89091;56.28409;75.43031;-2.237122;1.539398;56.47651;75.52651;-2.044697;1.635605;0.06713867;;;89.40145;88.8456;178.6996;2019-08-07 10:20:24
;12;8;20;F;R;R;Yes;L;C;4;7.2;40.00001;21.6;Center;W;N;No;WN;;;;13;True;1;;10.5498;10.61694;0.3024902;98.52122;73.89091;97.94393;71.96667;-0.5772858;-1.92424;98.04015;72.15909;-0.4810638;-1.731819;0.06713867;;;89.52746;89.03435;178.9248;2019-08-07 10:20:24
;12;8;20;F;R;R;Yes;L;C;4;7.2;40.00001;21.6;Goal;W;N;No;WN;;;;14;True;1;;10.88574;10.98657;0.3359375;98.52122;113.8909;97.6553;114.7811;-0.8659134;0.8901443;97.07803;114.7811;-1.443184;0.8901443;0.1008301;;;89.71461;89.01849;178.9778;2019-08-07 10:20:24
;12;8;20;F;R;R;Yes;L;C;5;7.2;-1;21.6;Outset;N;N;No;NN;;;;15;True;1;;12.39771;12.49854;1.511963;98.52122;113.8909;96.40454;113.0492;-2.116676;-0.8416748;96.21212;112.8568;-2.309097;-1.034096;0.1008301;;;89.58528;89.00887;178.9257;2019-08-07 10:20:26
;12;8;20;F;R;R;Yes;L;C;5;7.2;40.00001;21.6;Center;N;N;No;NN;;;;16;True;1;;12.73364;12.80103;0.3359375;98.52122;73.89091;100.7341;72.64015;2.212868;-1.250755;100.7341;72.44772;2.212868;-1.443184;0.06738281;;;89.34487;89.00671;178.8101;2019-08-07 10:20:26
;12;8;20;F;R;R;Yes;L;C;5;7.2;40.00001;21.6;Goal;N;N;No;NN;;;;17;True;1;;13.00244;13.03613;0.2687988;98.52122;113.8909;96.98181;116.3205;-1.539406;2.429543;97.17424;116.3205;-1.346977;2.429543;0.03369141;;;89.61572;88.95387;178.8857;2019-08-07 10:20:26
;12;8;20;F;R;R;Yes;L;C;6;7.2;-1;21.6;Outset;E;W;No;EW;;;;18;True;1;;14.64893;14.71606;1.646484;138.5212;73.89091;134.697;76.58485;-3.824234;2.693939;134.6008;76.48864;-3.920456;2.597733;0.06713867;;;89.53974;88.93073;178.8358;2019-08-07 10:20:28
;12;8;20;F;R;R;Yes;L;C;6;7.2;39.99999;21.6;Center;E;W;No;EW;;;;19;True;1;;14.98486;15.052;0.3359375;98.52122;73.89091;101.0227;73.31364;2.501511;-0.5772705;100.9265;73.44855;2.405296;-0.4423599;0.06713867;;;89.72467;88.74329;178.7135;2019-08-07 10:20:28
;12;8;20;F;R;R;Yes;L;C;6;7.2;40.00001;21.6;Goal;E;W;No;EW;;;;20;True;1;;15.28735;15.38794;0.3024902;58.52121;73.89091;59.36288;73.12122;0.841671;-0.7696915;59.26666;73.21742;0.7454529;-0.6734848;0.1005859;;;89.82333;89.13077;179.1131;2019-08-07 10:20:29
;12;8;20;F;R;R;Yes;L;C;7;7.2;-1;21.6;Outset;N;W;No;NW;;;;21;True;1;;16.83276;16.8999;1.54541;98.52122;113.8909;96.78939;115.5508;-1.731827;1.659843;97.07803;115.1659;-1.443184;1.274994;0.06713867;;;89.57999;88.7819;178.7117;2019-08-07 10:20:30
;12;8;20;F;R;R;Yes;L;C;7;7.2;40.00001;21.6;Center;N;W;No;NW;;;;22;True;1;;17.10156;17.1687;0.2687988;98.52122;73.89091;97.46288;74.08334;-1.058342;0.1924286;96.98181;73.89091;-1.539406;0;0.06713867;;;89.07693;88.51196;178.2487;2019-08-07 10:20:30
;12;8;20;F;R;R;Yes;L;C;7;7.2;40.00001;21.6;Goal;N;W;No;NW;;;;23;True;1;;17.4375;17.50488;0.3359375;58.52121;73.89091;62.44166;75.14166;3.920452;1.250755;62.82651;75.33409;4.305302;1.443184;0.06738281;;;89.54614;88.93623;178.8434;2019-08-07 10:20:31
;12;8;20;F;R;R;Yes;L;C;8;7.2;-1;21.6;Outset;S;N;No;SN;;;;24;True;1;;19.11768;19.18481;1.680176;98.52122;33.89091;99.48334;33.09697;0.9621201;-0.7939377;99.48334;34.34773;0.9621201;0.4568214;0.06713867;;;89.43678;88.98045;178.8352;2019-08-07 10:20:32
;12;8;20;F;R;R;Yes;L;C;8;7.2;40;21.6;Center;S;N;No;SN;;;;25;True;1;;19.31934;19.42017;0.2016602;98.52122;73.89091;100.0606;69.56136;1.539391;-4.329544;100.1568;69.65758;1.635597;-4.23333;0.1008301;;;89.40002;89.08237;178.9035;2019-08-07 10:20:33
;12;8;20;F;R;R;Yes;L;C;8;7.2;40.00001;21.6;Goal;S;N;No;SN;;;;26;True;1;;19.79004;19.85742;0.4707031;98.52122;113.8909;97.75151;119.7841;-0.7697067;5.893173;97.87361;119.7841;-0.6476059;5.893173;0.06738281;;;89.75395;88.93141;178.9035;2019-08-07 10:20:33
;12;8;20;F;R;R;Yes;L;C;9;7.2;-1;21.6;Outset;W;N;No;WN;;;;27;True;1;;21.40259;21.50342;1.612549;58.52121;73.89091;59.36288;72.44772;0.841671;-1.443184;61.28712;72.83257;2.765911;-1.058334;0.1008301;;;89.44048;88.92339;178.7866;2019-08-07 10:20:35
;12;8;20;F;R;R;Yes;L;C;9;7.2;40.00001;21.6;Center;W;N;No;WN;;;;28;True;1;;21.70508;21.77222;0.3024902;98.52122;73.89091;100.1568;71.96667;1.635597;-1.92424;100.253;72.44772;1.731812;-1.443184;0.06713867;;;89.44077;88.61617;178.5075;2019-08-07 10:20:35
;12;8;20;F;R;R;Yes;L;C;9;7.2;40.00001;21.6;Goal;W;N;No;WN;;;;29;True;1;;22.07471;22.14185;0.3696289;98.52122;113.8909;99.09849;115.5508;0.5772705;1.659843;99.09849;115.5508;0.5772705;1.659843;0.06713867;;;89.75474;88.86475;178.8385;2019-08-07 10:20:35
;12;8;20;F;R;R;Yes;L;C;10;7.2;-1;21.6;Outset;W;N;No;WN;;;;30;True;1;;23.6875;23.72095;1.612793;58.52121;73.89091;56.95758;76.68106;-1.563633;2.790154;57.05378;76.68106;-1.467426;2.790154;0.03344727;;;89.38512;88.49062;178.3702;2019-08-07 10:20:37
